account_number,parcel_number,total_actual_value,total_assessed_precalc,alt_assessed_precalc,lg_mill_levy,school_mill_levy,total_mill_levy,tax_district,tax_year
R073273,325503136034.0,73400,19820,19820,44.315,26.677,70.992,200,2025
R073274,325503136035.0,125180,33800,33800,44.315,26.677,70.992,200,2025
R073275,325503136036.0,311130,19450,21930,44.315,26.677,70.992,200,2025
R073277,351728402001.0,842420,52650,59390,24.619,26.677,51.296,601,2025
R073281,378701247002.0,334190,90230,90230,23.973,26.677,50.65,100,2025
R073284,370136245002.0,579760,36230,40870,23.973,26.677,50.65,100,2025
R073285,370136245003.0,579760,36230,40870,23.973,26.677,50.65,100,2025
R073287,325503185010.0,393090,106130,106130,44.315,26.677,70.992,200,2025
R073288,325503185011.0,441520,119210,119210,44.315,26.677,70.992,200,2025
R073290,325503185013.0,365270,98620,98620,44.315,26.677,70.992,200,2025
R073292,325503185015.0,297700,80380,80380,44.315,26.677,70.992,200,2025
R073293,325503185016.0,297270,80260,80260,44.315,26.677,70.992,200,2025
R073294,325503185017.0,697960,43620,49210,44.315,26.677,70.992,200,2025
R073295,325503185018.0,697960,43620,49210,44.315,26.677,70.992,200,2025
R073296,325503185019.0,711130,44450,50130,44.315,26.677,70.992,200,2025
R073297,325503185020.0,177350,47880,47880,44.315,26.677,70.992,200,2025
R073300,325503185023.0,514210,138840,138840,44.315,26.677,70.992,200,2025
R073303,398304101069.0,46500,12560,12560,23.852,26.677,50.529,602,2025
R073311,370136228011.0,596350,37270,42040,23.973,26.677,50.65,100,2025
R073312,370136228012.0,557370,34830,39290,23.973,26.677,50.65,100,2025
R073320,370136228020.0,343780,21480,24230,23.973,26.677,50.65,100,2025
R073322,370136228022.0,343780,21480,24230,23.973,26.677,50.65,100,2025
R073324,370136228024.0,343780,21480,24230,23.973,26.677,50.65,100,2025
R073330,378702243030.0,741220,46330,52260,23.973,26.677,50.65,100,2025
R073341,325502237015.0,431290,26950,30400,44.315,26.677,70.992,200,2025
R073345,325502237019.0,304880,19050,21490,44.315,26.677,70.992,200,2025
R073346,325502237020.0,277300,17340,19550,44.315,26.677,70.992,200,2025
R073347,325502237021.0,375010,23440,26440,44.315,26.677,70.992,200,2025
R073349,325502237023.0,379260,23710,26740,44.315,26.677,70.992,200,2025
R073351,370136322010.0,254070,15880,17910,23.973,26.677,50.65,100,2025
R073356,369105000067.0,1248020,78000,87980,24.619,26.677,51.296,601,2025
R073357,378702112012.0,586420,36660,41350,23.973,26.677,50.65,100,2025
R073359,378702112014.0,585930,36630,41310,23.973,26.677,50.65,100,2025
R073365,369109106011.0,126660,7920,8930,24.619,26.677,51.296,601,2025
R073366,368935000042.0,38220,10320,10320,24.619,26.677,51.296,601,2025
R073370,325502202042.0,318170,19890,22430,44.315,26.677,70.992,200,2025
R073373,325502203005.0,311240,19450,21940,44.315,26.677,70.992,200,2025
R073374,325502203006.0,311940,19500,21990,44.315,26.677,70.992,200,2025
R073381,405118006027.0,15300,4130,4130,23.852,26.677,50.529,602,2025
R073387,398700001006.0,1000,270,270,21.901,28.994,50.895,801,2025
R073390,378702116007.0,169060,45650,45650,23.973,26.677,50.65,100,2025
R073391,378702116008.0,356220,96180,96180,23.973,26.677,50.65,100,2025
R073401,342900000031.0,4770,1290,1290,24.619,26.677,51.296,601,2025
R073402,342900000032.0,4830,1300,1300,24.619,26.677,51.296,601,2025
R073404,317726132022.0,1845540,115350,130110,49.142,26.677,75.819,501,2025
R073408,291727201037.0,78800,21280,21280,30.584,26.677,57.261,617,2025
R073411,370135300059.0,6769030,1827640,1827640,23.973,26.677,50.65,100,2025
R073416,343300007003.0,490,130,130,24.619,26.677,51.296,601,2025
R073420,343300007007.0,500,140,140,24.619,26.677,51.296,601,2025
R073421,343300007008.0,490,130,130,24.619,26.677,51.296,601,2025
R073425,405100003033.0,3800,1030,1030,23.852,26.677,50.529,602,2025
R073427,325727202092.0,698790,43680,49270,41.028,26.677,67.705,615,2025
R073433,291726212018.0,63040,17020,17020,30.584,26.677,57.261,617,2025
R073434,342700000018.0,28540,7710,7710,24.619,26.677,51.296,601,2025
R073437,405120003044.0,15300,4130,4130,23.852,26.677,50.529,602,2025
R073440,370136218012.0,3678870,229930,259360,23.973,26.677,50.65,100,2025
R073441,325700000161.0,1966420,125530,141160,32.426,26.677,59.103,606,2025
R073445,342900000033.0,4030,1090,1090,24.619,26.677,51.296,601,2025
R073448,325503185026.0,427490,115420,115420,44.315,26.677,70.992,200,2025
R073450,325503185028.0,554550,149730,149730,44.315,26.677,70.992,200,2025
R073451,317735303004.0,0,0,0,44.315,26.677,70.992,200,2025
R073452,317735303017.0,0,0,0,44.315,26.677,70.992,200,2025
R073462,317735303013.0,582770,157350,157350,44.315,26.677,70.992,200,2025
R073465,317735303007.0,595990,160920,160920,44.315,26.677,70.992,200,2025
R073466,317735303005.0,592120,159870,159870,44.315,26.677,70.992,200,2025
R073467,317735303002.0,853930,230560,230560,44.315,26.677,70.992,200,2025
R073473,325700000163.0,3909380,247460,278610,32.426,26.677,59.103,606,2025
R073475,378701212024.0,665280,41580,46900,23.973,26.677,50.65,100,2025
R073479,325513001018.0,1793660,484290,484290,32.426,26.677,59.103,606,2025
R073480,369109410011.0,282010,17630,19880,30.009,26.677,56.686,300,2025
R073482,291726205010.0,662040,41380,46670,37.089,26.677,63.766,400,2025
R073483,291500000086.0,480,130,130,16.387,26.677,43.064,603,2025
R073486,325503130023.0,2161730,135100,152400,44.315,26.677,70.992,200,2025
R073492,369109107010.0,1000,270,270,24.619,26.677,51.296,601,2025
R073493,369109107011.0,312780,19550,22050,24.619,26.677,51.296,601,2025
R073498,325300000057.0,157210,9830,11080,21.901,26.677,48.578,612,2025
R073505,325722203030.0,255150,68890,68890,41.028,26.677,67.705,615,2025
R073516,8.0,43210,11670,11670,23.852,26.677,50.529,602,2025
R073535,343300007010.0,500,140,140,24.619,26.677,51.296,601,2025
R073539,343700000104.0,6582120,425980,478070,24.619,26.677,51.296,601,2025
R073544,405300000131.0,770,210,210,23.852,26.677,50.529,602,2025
R073545,351900000147.0,1510,410,410,24.619,26.677,51.296,601,2025
R073547,318517010014.0,35000,2190,2470,25.348,30.176,55.524,703,2025
R073568,404300000012.0,1080,290,290,22.715,26.677,49.392,609,2025
R073572,404300000016.0,1560,420,420,22.715,26.677,49.392,609,2025
R073573,404300000017.0,1150,310,310,22.715,26.677,49.392,609,2025
R073575,325707405016.0,1560970,97560,110050,33.598,26.677,60.275,619,2025
R073576,325707405017.0,2445440,152840,172400,33.598,26.677,60.275,619,2025
R073577,377300000015.0,1980,530,530,21.901,26.677,48.578,612,2025
R073579,377300000017.0,2300,620,620,21.901,26.677,48.578,612,2025
R073585,325700004015.0,3975620,249830,281580,32.426,26.677,59.103,606,2025
R073586,325700004016.0,3329410,209430,236010,32.426,26.677,59.103,606,2025
R073589,343322300020.0,961710,60110,60760,24.619,26.677,51.296,601,2025
R073593,351500000054.0,230,60,60,24.619,26.677,51.296,601,2025
R073599,325722306036.0,218700,59050,59050,41.028,26.677,67.705,615,2025
R073603,317700000186.0,3026960,189190,213400,32.426,26.677,59.103,606,2025
R073605,325707014006.0,1186150,74130,83620,33.598,26.677,60.275,619,2025
R073614,325722201025.0,369500,23090,26050,41.028,26.677,67.705,615,2025
R073616,369500000041.0,685940,42870,48360,24.619,26.677,51.296,601,2025
R073617,369500000042.0,70780,19110,19110,24.619,26.677,51.296,601,2025
R073627,317726117038.0,833460,52090,58760,49.142,26.677,75.819,500,2025
R073631,325512026028.0,2540050,158750,179070,48.909,26.677,75.586,616,2025
R073632,325512026029.0,209000,56430,56430,48.909,26.677,75.586,616,2025
R073649,397900000056.0,286760,17920,20220,23.852,26.677,50.529,602,2025
R073651,397900000058.0,44460,12000,12000,23.852,26.677,50.529,602,2025
R073652,397900000059.0,44460,12000,12000,23.852,26.677,50.529,602,2025
R073670,370135442013.0,487920,30490,34400,23.973,26.677,50.65,100,2025
R073703,377300000018.0,1300,350,350,21.901,26.677,48.578,612,2025
R073716,299312102003.0,365510,22850,25770,20.901,26.677,47.578,620,2025
R073717,317934004013.0,109970,29690,29690,32.426,26.677,59.103,606,2025
R073720,370136324014.0,263820,71230,71230,23.973,26.677,50.65,100,2025
R073721,370136324015.0,1095100,295680,295680,23.973,26.677,50.65,100,2025
R073722,370124001012.0,211650,13230,14920,24.619,26.677,51.296,601,2025
R073724,343315302016.0,118500,32000,32000,24.619,26.677,51.296,601,2025
R073725,343315302017.0,947740,59240,66810,24.619,26.677,51.296,601,2025
R073730,404900000165.0,47470,12810,12810,23.852,26.677,50.529,602,2025
R073740,378900000086.0,122850,33180,33180,76.82,26.677,103.497,114,2025
R073744,378702248005.0,277710,17360,19580,23.973,26.677,50.65,100,2025
R073745,378702248006.0,391160,24450,27580,23.973,26.677,50.65,100,2025
R073747,378702248011.0,1831050,114450,129090,23.973,26.677,50.65,100,2025
R073751,378702248008.0,245220,15330,17290,23.973,26.677,50.65,100,2025
R073752,378702248009.0,244620,15290,17250,23.973,26.677,50.65,100,2025
R073753,378702248007.0,243190,15200,17150,23.973,26.677,50.65,100,2025
R073754,378702248004.0,243190,15200,17150,23.973,26.677,50.65,100,2025
R073767,378702248028.0,50000,13500,13500,23.973,26.677,50.65,100,2025
R073775,378702248036.0,153910,41560,41560,23.973,26.677,50.65,100,2025
R073776,370114001023.0,781640,48860,55110,24.619,26.677,51.296,601,2025
R073779,325706017003.0,1867250,116700,131640,48.909,26.677,75.586,616,2025
R073781,325706017001.0,1892990,118310,133460,48.909,26.677,75.586,616,2025
R073788,378710031015.0,1111990,69500,78390,24.619,26.677,51.296,601,2025
R073790,378710031017.0,1299000,81180,91580,24.619,26.677,51.296,601,2025
R073791,378710031018.0,1290550,80660,90980,24.619,26.677,51.296,601,2025
R073792,378710031019.0,1232720,77040,86900,24.619,26.677,51.296,601,2025
R073793,378710031020.0,1247070,77940,87920,24.619,26.677,51.296,601,2025
R073799,325500005052.0,373580,100870,100870,32.426,26.677,59.103,606,2025
R073800,325500005053.0,429610,115990,115990,32.426,26.677,59.103,606,2025
R073801,396700000025.0,132220,8260,9320,24.619,26.677,51.296,601,2025
R073805,369109106013.0,120350,7520,8480,24.619,26.677,51.296,601,2025
R073808,369109106014.0,2500,680,680,24.619,26.677,51.296,601,2025
R073809,369109106015.0,5000,1350,1350,24.619,26.677,51.296,601,2025
R073810,405100000101.0,753300,47080,53110,23.852,26.677,50.529,602,2025
R073811,405100000102.0,89550,24180,24180,23.852,26.677,50.529,602,2025
R073817,405300000132.0,95240,25710,25710,23.852,26.677,50.529,602,2025
R073822,378701211014.0,656410,41030,46280,23.973,26.677,50.65,100,2025
R073828,405130003070.0,15300,4130,4130,23.852,26.677,50.529,602,2025
R073831,405130003073.0,24000,6480,6480,23.852,26.677,50.529,602,2025
R073832,325721104043.0,243000,15190,17130,41.028,26.677,67.705,615,2025
R073833,325721104044.0,1202390,75150,84770,41.028,26.677,67.705,615,2025
R073836,368923001015.0,140860,8800,9930,24.619,26.677,51.296,601,2025
R073840,404300000019.0,2600,700,700,22.715,26.677,49.392,609,2025
R073841,404300000020.0,777410,48690,54900,22.715,26.677,49.392,609,2025
R073846,325503105037.0,1733520,108350,122210,44.315,26.677,70.992,200,2025
R073851,325503105042.0,1733520,468050,468050,44.315,26.677,70.992,200,2025
R073855,325503105046.0,1733520,468050,468050,44.315,26.677,70.992,200,2025
R073858,370136229007.0,561640,35100,39590,23.973,26.677,50.65,100,2025
R073860,370136229009.0,553300,34580,39010,23.973,26.677,50.65,100,2025
R073862,370136229011.0,582030,36370,41030,23.973,26.677,50.65,100,2025
R073863,370136229012.0,343780,21480,24230,23.973,26.677,50.65,100,2025
R073865,325503135018.0,519290,140200,140200,44.315,26.677,70.992,200,2025
R073867,325300000058.0,143460,38730,38730,21.901,26.677,48.578,612,2025
R073871,8.0,160,40,40,21.901,26.677,48.578,612,2025
R073872,8.0,50,10,10,21.901,28.994,50.895,801,2025
R073873,8.0,260,70,70,23.852,26.677,50.529,602,2025
R073874,8.0,170,50,50,24.787,30.176,54.963,704,2025
R073875,8.0,70,20,20,24.619,26.677,51.296,601,2025
R073895,316900000042.0,1030,280,280,23.852,26.677,50.529,602,2025
R073896,316900000043.0,890,240,240,23.852,26.677,50.529,602,2025
R073898,317934017010.0,771040,48190,54360,32.426,26.677,59.103,606,2025
R073901,378900005001.0,921700,248860,248860,76.82,26.677,103.497,112,2025
R073906,370135474003.0,538090,33630,37940,23.973,26.677,50.65,100,2025
R073914,370136229016.0,534690,33410,37690,23.973,26.677,50.65,100,2025
R073915,370136229017.0,343780,21480,24230,23.973,26.677,50.65,100,2025
R073928,370136229024.0,609530,38090,42970,23.973,26.677,50.65,100,2025
R073937,370135301015.0,545490,39370,43520,24.619,26.677,51.296,601,2025
R073939,404900000168.0,311170,20260,22720,23.852,26.677,50.529,602,2025
R073943,351733401003.0,797060,49820,49140,24.619,26.677,51.296,601,2025
R073947,369908000037.0,781110,48820,55070,24.619,26.677,51.296,601,2025
R073948,369908000038.0,675850,42240,47650,24.619,26.677,51.296,601,2025
R073952,325727202096.0,1426450,89150,100570,41.028,26.677,67.705,615,2025
R073954,378714003050.0,107900,29130,29130,24.619,26.677,51.296,601,2025
R073955,369900000137.0,361440,22590,25480,24.619,26.677,51.296,601,2025
R073969,379100000071.0,441210,29240,32700,24.619,26.677,51.296,601,2025
R073970,379100000072.0,81270,21950,21950,24.619,26.677,51.296,601,2025
R073971,370125000126.0,182360,49240,49240,24.619,26.677,51.296,601,2025
R073973,379300000082.0,1729670,130570,143540,24.619,26.677,51.296,601,2025
R073976,379300000085.0,26760,2130,2330,24.619,26.677,51.296,601,2025
R073978,325721402080.0,1597620,99860,112630,41.028,26.677,67.705,615,2025
R073979,325700000164.0,401580,33990,36860,32.426,26.677,59.103,606,2025
R073985,404913001027.0,41920,11320,11320,23.852,26.677,50.529,602,2025
R073986,404913001028.0,45900,12390,12390,23.852,26.677,50.529,602,2025
R073987,404500000065.0,894240,55890,63040,21.901,26.677,48.578,612,2025
R073988,291726210011.0,993720,62110,70060,30.584,26.677,57.261,617,2025
R073993,325303006009.0,106150,28660,28660,32.426,26.677,59.103,606,2025
R073999,379300000086.0,1600520,100030,112830,24.619,26.677,51.296,601,2025
R074001,379300000088.0,320,90,90,24.619,26.677,51.296,601,2025
R074004,318500000053.0,8640,2330,2330,25.348,30.176,55.524,703,2025
R074006,370100000219.0,427900,26840,30260,24.619,26.677,51.296,601,2025
R074007,370100000220.0,5520,1490,1490,24.619,26.677,51.296,601,2025
R074014,325727226003.0,821980,51370,57950,41.028,26.677,67.705,615,2025
R074015,325727226004.0,826140,51630,58240,41.028,26.677,67.705,615,2025
R074023,370136007008.0,710200,44390,50060,23.973,26.677,50.65,100,2025
R074024,370136007009.0,623650,38980,43970,23.973,26.677,50.65,100,2025
R074027,370136007012.0,636880,39800,44900,23.973,26.677,50.65,100,2025
R074028,370136007013.0,636880,39800,44900,23.973,26.677,50.65,100,2025
R074031,370136007016.0,636880,39800,44900,23.973,26.677,50.65,100,2025
R074032,370136007017.0,621290,38830,43800,23.973,26.677,50.65,100,2025
R074033,370136007018.0,636880,39800,44900,23.973,26.677,50.65,100,2025
R074036,370136007021.0,695560,43480,49030,23.973,26.677,50.65,100,2025
R074039,370136007024.0,621290,38830,43800,23.973,26.677,50.65,100,2025
R074040,370136007025.0,611290,38210,43100,23.973,26.677,50.65,100,2025
R074041,370136007026.0,639960,40000,45120,23.973,26.677,50.65,100,2025
R074045,404300000022.0,360,100,100,22.715,26.677,49.392,609,2025
R074046,404300000023.0,5527260,347850,391980,22.715,26.677,49.392,609,2025
R074055,369109137017.0,343330,21460,24200,30.009,26.677,56.686,300,2025
R074059,370136229026.0,582030,36370,41030,23.973,26.677,50.65,100,2025
R074061,370136229028.0,553300,34580,39010,23.973,26.677,50.65,100,2025
R074066,369526104006.0,2700,730,730,24.619,26.677,51.296,601,2025
R074067,369526106002.0,190970,11940,13460,24.619,26.677,51.296,601,2025
R074068,325718002020.0,1613500,299960,305200,32.426,26.677,59.103,606,2025
R074069,325718002021.0,425810,114970,114970,32.426,26.677,59.103,606,2025
R074073,370125009003.0,377020,101800,101800,28.487,26.677,55.164,101,2025
R074075,370125000128.0,1810110,488730,488730,28.487,26.677,55.164,101,2025
R074076,370125000129.0,0,0,0,28.487,26.677,55.164,101,2025
R074077,370136229031.0,582030,36370,41030,23.973,26.677,50.65,100,2025
R074078,370136229032.0,343780,21480,24230,23.973,26.677,50.65,100,2025
R074079,370136229033.0,553300,34580,39010,23.973,26.677,50.65,100,2025
R074081,370136229035.0,582030,36370,41030,23.973,26.677,50.65,100,2025
R074082,370136229036.0,343780,21480,24230,23.973,26.677,50.65,100,2025
R074085,370136229039.0,553300,34580,39010,23.973,26.677,50.65,100,2025
R074087,370136229041.0,582030,36370,41030,23.973,26.677,50.65,100,2025
R074092,325727202097.0,958850,59930,67600,41.028,26.677,67.705,615,2025
R074093,325727202098.0,857390,53590,60440,41.028,26.677,67.705,615,2025
R074096,325727202101.0,857480,53590,60450,41.028,26.677,67.705,615,2025
R074097,325727202102.0,958990,59940,67610,41.028,26.677,67.705,615,2025
R074108,378703400067.0,248200,67010,67010,24.619,26.677,51.296,601,2025
R074110,318508001007.0,141610,8850,9990,25.348,30.176,55.524,703,2025
R074111,342707412006.0,320010,20000,22560,24.619,26.677,51.296,601,2025
R074113,325707012013.0,1153490,72090,81320,33.598,26.677,60.275,619,2025
R074115,370136225035.0,684630,42790,48270,23.973,26.677,50.65,100,2025
R074122,405130006035.0,16800,4540,4540,23.852,26.677,50.529,602,2025
R074123,405130006036.0,441310,37530,40700,23.852,26.677,50.529,602,2025
R074124,325727209061.0,808210,50510,56980,41.028,26.677,67.705,615,2025
R074125,325727209062.0,725270,45330,51130,41.028,26.677,67.705,615,2025
R074126,325727209063.0,725270,45330,51130,41.028,26.677,67.705,615,2025
R074140,378900000091.0,0,0,0,24.619,26.677,51.296,601,2025
R074141,378900000092.0,582890,70870,74200,24.619,26.677,51.296,601,2025
R074143,325512000092.0,232660,62820,62820,32.426,26.677,59.103,606,2025
R074144,325512000093.0,1202510,324680,324680,32.426,26.677,59.103,606,2025
R074146,325513006001.0,596550,161070,161070,32.426,26.677,59.103,606,2025
R074150,8.0,390,110,110,24.619,26.677,51.296,601,2025
R074151,8.0,360,100,100,24.619,26.677,51.296,601,2025
R074152,8.0,400,110,110,24.619,26.677,51.296,601,2025
R074153,8.0,380,100,100,22.36,30.176,52.536,701,2025
R074155,8.0,380,100,100,21.799,30.176,51.975,702,2025
R074157,8.0,970,260,260,22.36,30.176,52.536,701,2025
R074160,8.0,13170,3560,3560,21.901,26.677,48.578,612,2025
R074161,370136000053.0,0,0,0,23.973,26.677,50.65,100,2025
R074164,325718002023.0,425810,114970,114970,32.426,26.677,59.103,606,2025
R074167,378701203006.0,830100,51880,58520,23.973,26.677,50.65,100,2025
R074170,8.0,4460,1200,1200,23.973,26.677,50.65,100,2025
